application_id,age,monthly_income,loan_amount,previous_defaults,credit_score,default,leak_col_good,leak_col_subtle
502618,50,8261589,12821613,1,737,0,0,-0.016
502619,46,17564165,12451093,0,660,0,0,0.018
502620,34,3865068,5003420,0,462,0,0,-0.06
502621,57,18053795,6078439,0,752,0,0,0.0
502622,45,12062148,3199261,0,521,0,0,-0.01
502623,59,10628334,8850431,1,428,0,0,0.018
502624,47,17859924,3787672,0,820,0,0,0.048
502625,34,4060216,4911627,0,677,0,0,-0.007
502626,22,9742268,7963633,0,604,0,0,0.009
502627,22,11505153,2311891,0,623,0,0,-0.032
502628,53,17067457,8806432,0,729,0,0,-0.036
502629,22,4019110,6078822,1,720,0,0,0.01
502630,54,14715373,14241493,0,663,0,0,0.012
502631,45,5235971,10751932,0,632,0,0,-0.038
502632,57,3838336,6217581,0,380,0,0,-0.017
502633,47,17705959,7913106,0,722,0,0,-0.011
502634,46,13721458,8957535,0,570,0,0,0.006
502635,42,11056233,2573913,0,547,0,0,0.027
502636,27,5053334,3638123,0,652,0,0,-0.02
502637,33,3270992,4137478,1,755,0,0,-0.027
502638,48,7780078,9446215,0,353,0,0,0.012
502639,48,3004777,9314172,0,531,0,0,-0.039
502640,44,4487351,2134346,0,812,0,0,0.008
502641,55,12551980,2275903,3,331,0,0,-0.015
502642,53,6258381,7900455,1,313,0,0,0.117
502643,57,11520258,9780744,0,583,0,0,-0.008
502644,29,11919269,13403560,0,723,0,0,-0.004
502645,23,9084028,6926851,0,454,0,0,-0.004
502646,22,3929942,9739530,0,679,0,0,0.044
502647,42,15081686,4951369,0,570,0,0,0.024
502648,41,7001684,10784890,0,772,0,0,0.011
502649,57,5456491,12520564,0,745,0,0,0.015
502650,44,6811321,12148764,0,428,0,0,-0.047
502651,34,4156484,7089256,1,533,0,0,0.006
502652,53,13575782,4172868,1,431,0,0,0.02
502653,37,8529109,14979650,0,838,0,0,-0.006
502654,41,7919761,13958156,0,458,0,0,0.031
502655,33,3957884,11821071,0,406,0,0,0.008
502656,31,3028902,6933928,0,387,0,0,0.024
502657,22,13218060,2513031,0,764,0,0,0.011
502658,57,11069373,4056923,0,457,0,0,0.04
502659,48,17424586,11099607,1,658,0,0,0.017
502660,23,16336642,3224293,0,690,0,0,-0.053
502661,35,19801672,1447041,0,614,0,0,0.027
502662,44,6897659,6617981,0,405,0,0,0.036
502663,28,7740665,9264965,0,755,0,0,-0.012
502664,26,19078923,6051154,0,365,0,0,-0.001
502665,52,6250869,9882833,0,661,0,0,0.022
502666,55,12219980,4358781,0,712,0,0,0.004
502667,33,11008426,4581989,0,461,0,0,0.006
502668,48,13149097,4428823,0,736,0,0,0.072
502669,24,8709904,4514131,0,380,0,0,-0.0
502670,51,4661238,12072215,0,467,0,0,-0.001
502671,21,15164692,14212215,1,485,0,0,-0.005
502672,50,10452096,6391738,0,555,0,0,0.006
502673,28,19591887,10342081,0,767,0,0,-0.019
502674,34,7366719,7142691,0,672,0,0,0.025
502675,48,9917447,10140367,0,497,0,0,-0.054
502676,54,4856872,6909090,1,561,0,0,0.012
502677,59,4411685,12776955,0,818,0,0,0.019
502678,24,14423220,1605853,1,401,0,0,-0.012
502679,44,16260478,13566562,1,369,0,0,-0.031
502680,47,3155090,7722854,0,777,0,0,0.021
502681,31,9208471,1912298,0,321,0,0,0.051
502682,43,12546505,6485455,0,597,0,0,-0.09
502683,52,10280858,10480087,0,843,0,0,0.027
502684,24,7294075,11903949,1,587,0,0,0.035
502685,39,3263612,2340431,0,561,0,0,-0.032
502686,27,5411065,13113183,1,755,0,0,0.046
502687,53,19212723,11110387,1,694,0,0,0.0
502688,34,17559481,1802648,0,684,0,0,-0.047
502689,33,9102552,11626134,0,646,0,0,0.012
502690,26,12341978,14507528,0,632,0,0,0.008
502691,39,8493946,7540900,0,464,0,0,-0.02
502692,29,13010785,5520937,0,414,0,0,0.045
502693,55,13713134,4614111,0,648,0,0,-0.008
502694,46,10115546,14988906,0,724,0,0,0.015
502695,24,14649540,1160469,0,469,0,0,-0.014
502696,48,16872447,12544593,0,359,0,0,-0.016
502697,47,4103928,10461372,0,430,0,0,-0.034
502698,27,10043631,9690878,0,312,0,0,0.051
502699,29,13041687,6832456,0,438,0,0,0.015
502700,54,10238527,3535642,1,612,0,0,-0.02
502701,28,4898897,6058184,1,496,0,0,0.004
502702,30,14494897,11190164,0,748,0,0,0.034
502703,21,10416105,2379472,0,525,0,0,-0.003
502704,28,19467028,5071172,2,568,0,0,0.016
502705,59,10798475,13661457,1,512,0,0,-0.021
502706,59,18350672,13050802,0,698,0,0,-0.0
502707,37,12210795,3305480,0,698,0,0,-0.054
502708,38,5780448,12596446,1,664,0,0,-0.003
502709,54,13916746,8583060,0,666,0,0,-0.021
502710,55,4142951,4359202,0,564,0,0,0.039
502711,23,10362122,13483737,0,375,0,0,-0.02
502712,32,15747291,8620095,0,557,0,0,-0.026
502713,24,12550954,7382352,1,611,0,0,0.024
502714,56,17672717,2864838,0,823,0,0,-0.023
502715,29,8398130,14409922,0,550,0,0,0.001
502716,55,14414618,9679336,0,611,0,0,-0.004
502717,23,15459260,2711838,0,800,0,0,-0.006
502718,45,11418055,3241428,1,762,0,0,-0.03
502719,46,10987754,9963131,1,398,0,0,0.031
502720,57,12358112,9488954,0,497,0,0,-0.021
502721,47,15788537,5040957,0,742,0,0,0.014
502722,48,16063700,9824363,0,566,0,0,0.011
502723,39,6303836,5944602,0,686,0,0,0.019
502724,44,15936515,1234917,1,461,0,0,-0.015
502725,57,9780248,8258569,1,776,0,0,-0.014
502726,58,5635332,8928173,0,694,0,0,0.017
502727,45,5297450,5010172,1,552,0,0,-0.02
502728,54,12413286,14066388,0,750,0,0,-0.015
502729,35,6727173,3577905,0,726,0,0,-0.013
502730,36,7768285,3848898,0,739,0,0,-0.003
502731,24,7718526,13935727,0,460,0,0,-0.011
502732,46,14448889,9850954,1,327,0,0,-0.004
502733,59,17935010,8179148,0,415,0,0,-0.03
502734,46,9066684,12039880,0,811,0,0,0.001
502735,48,12538371,8322093,1,356,0,0,0.026
502736,57,9985138,3640590,0,526,0,0,-0.023
502737,58,19686848,4216050,1,444,0,0,0.015
502738,56,4826816,14415873,0,590,0,0,0.06
502739,30,18292931,12506903,0,341,0,0,-0.036
502740,53,12219343,9759127,0,528,0,0,-0.004
502741,28,16013361,12259414,0,731,0,0,0.005
502742,58,15140430,12684641,0,444,0,0,-0.007
502743,56,9821642,14337282,0,653,0,0,-0.036
502744,41,10394356,5516045,0,499,0,0,0.002
502745,40,8464578,11000025,0,364,0,0,-0.02
502746,54,3486726,12454780,0,427,1,1,1.017
502747,58,13091429,7435520,0,531,0,0,0.062
502748,48,18290233,13648540,1,724,0,0,0.004
502749,52,17654505,10830923,0,541,0,0,0.048
502750,32,19651304,4249412,0,493,0,0,-0.031
502751,29,11156528,1918843,0,543,0,0,0.007
502752,35,7939188,9471346,0,483,0,0,0.013
502753,33,17170685,12205427,0,317,0,0,-0.034
502754,22,15064220,7418664,0,618,0,0,-0.041
502755,40,11862103,11648630,0,379,0,0,-0.007
502756,34,15453846,13234338,0,705,0,0,-0.062
502757,35,10328283,14415238,0,523,0,0,0.028
502758,49,12990152,9527662,0,729,0,0,-0.017
502759,41,3395262,1814040,1,838,0,0,0.012
502760,30,19107956,2894495,0,382,0,0,0.017
502761,58,13189456,7673534,0,332,0,0,-0.001
502762,41,19342887,9506538,1,424,0,0,-0.041
502763,55,4591015,8472123,2,452,0,0,-0.042
502764,37,11705477,7326233,1,305,0,0,0.001
502765,24,17043406,7188088,0,731,0,0,-0.043
502766,34,7790533,4865801,0,551,0,0,-0.028
502767,52,9124433,7598880,0,392,0,0,-0.017
502768,38,9307189,2751624,0,359,0,0,-0.045
502769,54,7942582,10315746,0,745,0,0,0.015
502770,52,7165745,8797445,1,826,0,0,-0.006
502771,34,13887890,1745105,0,759,0,0,0.035
502772,56,16968889,1907203,0,593,0,0,0.055
502773,54,9867982,14079378,0,698,0,0,-0.037
502774,26,8454237,2235141,0,458,0,0,-0.068
502775,55,19273438,14733984,1,413,0,0,-0.01
502776,35,17267159,11883011,0,703,0,0,-0.001
502777,40,14415309,13880608,0,712,0,0,-0.047
502778,48,6220548,10005360,0,756,0,0,0.008
502779,57,9654574,9161283,0,763,0,0,-0.012
502780,58,11519279,6347028,0,574,0,0,0.046
502781,41,16119023,11373183,0,845,0,0,-0.024
502782,44,3909561,11329862,1,451,0,0,-0.05
502783,30,8295922,11330695,1,668,0,0,-0.059
502784,56,9360514,6758306,1,440,0,0,-0.035
502785,29,18881843,7938450,0,386,0,0,0.027
502786,42,13296405,5461811,1,807,0,0,0.01
502787,57,5252827,8478693,1,567,0,0,-0.002
502788,36,14915720,4131163,0,835,0,0,-0.013
502789,44,16247936,1415423,0,579,0,0,0.008
502790,24,14422499,9673061,0,508,0,0,-0.025
502791,43,15827412,11358879,0,826,0,0,0.038
502792,42,4646653,13965434,0,477,0,0,-0.043
502793,22,9402997,14717341,0,651,0,0,0.016
502794,48,11263707,1215637,0,494,0,0,-0.012
502795,39,6709215,10717297,0,808,0,0,0.046
502796,40,3091321,10401595,0,671,0,0,-0.026
502797,48,6170885,9500602,0,319,0,0,-0.01
502798,44,17952261,3234346,0,576,0,0,-0.039
502799,47,17805439,9624838,0,695,0,0,-0.003
502800,22,17475733,12826888,0,399,0,0,0.029
502801,27,16932551,12626370,0,663,0,0,-0.006
502802,21,10583187,12561910,0,702,0,0,0.018
502803,31,14548926,14257490,1,656,0,0,-0.038
502804,51,19971980,14556459,1,557,0,0,0.063
502805,50,11017780,8925777,0,720,0,0,-0.002
502806,33,5237618,4949213,0,565,0,0,-0.033
502807,44,15793350,13203059,0,587,0,0,-0.035
502808,38,17977532,14989115,1,555,0,0,-0.016
502809,33,12164979,13890615,0,764,0,0,-0.05
502810,37,11872007,3584036,0,713,0,0,-0.018
502811,50,17725850,2868615,0,569,0,0,0.019
502812,39,11860394,5617205,0,304,0,0,-0.013
502813,32,5365188,4627932,0,632,0,0,0.022
502814,46,4171429,11441707,1,613,0,0,0.033
502815,38,6178427,7768636,0,763,0,0,-0.038
502816,32,9264178,7480528,0,806,0,0,-0.019
502817,22,18207493,13892818,0,648,0,0,-0.042
502818,40,18475609,10265335,0,402,0,0,0.025
502819,26,5125907,2185551,0,752,0,0,-0.004
502820,21,10862329,11577598,0,475,0,0,0.05
502821,46,4206645,6286478,0,302,0,0,0.018
502822,27,4886191,5141411,0,408,0,0,-0.002
502823,52,16083065,9195601,1,426,0,0,0.032
502824,53,6460878,13609511,0,350,0,0,0.049
502825,30,14427594,8769822,0,341,0,0,-0.007
502826,35,4790559,5560112,1,328,0,0,-0.013
502827,51,5619397,12705895,0,800,0,0,-0.006
502828,44,12360897,8811084,0,385,0,0,-0.037
502829,49,4893910,6268808,0,660,0,0,0.008
502830,38,16201853,4014519,0,525,0,0,0.001
502831,27,16453903,7809325,0,497,0,0,-0.028
502832,54,19207052,3386751,0,732,0,0,0.043
502833,34,9696867,3014837,0,633,0,0,-0.003
502834,40,11496384,3377189,0,383,0,0,0.044
502835,49,4855332,2050438,1,454,0,0,0.003
502836,57,16862876,12236960,0,686,0,0,-0.012
502837,51,4095922,4342487,0,380,0,0,-0.009
502838,39,17248491,6670371,0,495,0,0,-0.02
502839,43,17952469,12278618,0,760,0,0,0.026
502840,27,5224256,8642410,0,481,0,0,0.04
502841,26,3732770,9194697,0,532,0,0,-0.041
502842,55,17188439,4719934,0,366,0,0,0.002
502843,49,13535659,4767308,1,644,0,0,0.009
502844,33,15421805,3296179,1,661,0,0,-0.016
502845,59,12653961,2464252,1,358,0,0,-0.013
502846,45,12347699,10883413,0,684,0,0,0.025
502847,54,4659595,5922677,1,569,0,0,-0.031
502848,39,10946427,11675589,0,525,0,0,-0.057
502849,24,17982678,1019761,0,681,0,0,0.021
502850,44,9430280,1751252,0,750,0,0,-0.017
502851,53,13519357,13905434,1,708,0,0,0.038
502852,22,3115866,4564331,2,615,0,0,-0.007
502853,22,8294044,14612001,0,844,0,0,0.017
502854,34,13702147,9643781,1,560,0,0,0.019
502855,31,7508984,1684294,0,402,0,0,-0.005
502856,54,11298415,10635362,0,571,0,0,-0.015
502857,58,15860841,10282653,0,531,0,0,-0.028
502858,48,5930670,6008202,1,419,0,0,0.018
502859,59,19055009,2204989,0,830,0,0,0.068
502860,42,12929227,14453753,0,694,0,0,0.017
502861,53,4019994,7627897,0,768,0,0,0.015
502862,58,6609013,4331476,0,756,0,0,-0.027
502863,51,18977557,8847464,0,317,0,0,0.024
502864,34,14173326,7233965,0,386,0,0,0.038
502865,58,8905258,12929482,0,785,0,0,-0.007
502866,29,4473959,10749573,0,467,0,0,-0.015
502867,44,4002420,13412626,0,760,0,0,-0.009
502868,49,3057631,10729326,0,718,0,0,-0.021
502869,25,8624019,6683352,0,740,0,0,0.053
502870,59,5793116,5137759,0,327,0,0,0.061
502871,47,18913178,14852570,0,745,0,0,0.02
502872,28,6056650,1679085,0,398,0,0,0.016
502873,49,10861276,8993099,0,386,0,0,-0.023
502874,32,19245317,11583748,0,826,0,0,0.008
502875,28,12332545,11092299,0,435,0,0,-0.02
502876,41,6934902,10790896,0,314,0,0,0.004
502877,29,12009107,2716185,0,492,0,0,0.057
502878,34,3246620,11752370,0,590,0,0,-0.015
502879,21,4448714,8336977,0,357,0,0,0.001
502880,51,14028311,8985617,1,722,0,0,-0.022
502881,36,5150568,9652264,1,652,0,0,-0.009
502882,59,12944520,13668413,0,650,0,0,0.004
502883,47,16026179,12579842,0,777,0,0,-0.01
502884,31,15827762,11946521,1,470,0,0,0.027
502885,22,6887252,12771050,0,362,0,0,-0.022
502886,51,5637259,9647421,0,510,0,0,-0.011
502887,44,19684428,9156659,0,461,0,0,0.001
502888,59,16582010,13922671,0,681,0,0,0.008
502889,23,5863684,1919909,0,781,0,0,0.054
502890,24,6970324,7633369,0,620,0,0,0.041
502891,50,9578120,2956712,0,485,0,0,-0.055
502892,23,11686944,13403648,0,817,0,0,-0.039
502893,24,17481599,13687282,0,575,0,0,-0.037
502894,33,9654902,3109794,0,646,0,0,0.005
502895,34,19266074,14714421,1,694,0,0,-0.002
502896,30,8928384,7090632,0,401,0,0,0.079
502897,34,6307544,9218074,0,545,0,0,0.012
502898,37,19185483,14120232,0,301,0,0,-0.015
502899,42,17025309,13472479,0,441,0,0,-0.002
502900,57,3034778,13622404,0,501,0,0,-0.003
502901,41,14127773,4852856,0,377,0,0,-0.005
502902,45,8968714,1500413,0,525,0,0,-0.038
502903,23,18449264,4065951,0,508,0,0,-0.03
502904,39,13249728,2760926,2,839,0,0,0.024
502905,52,8521922,10921221,0,337,0,0,0.006
502906,35,7152164,6949492,0,650,0,0,-0.035
502907,44,15744423,7804791,0,460,0,0,0.011
502908,29,14830725,12787486,0,799,0,0,0.004
502909,30,3057194,4506014,0,353,0,0,0.037
502910,52,5295079,2280811,0,544,0,0,0.059
502911,27,4249381,5324925,0,687,0,0,-0.054
502912,47,8377087,8679142,0,805,0,0,-0.007
502913,35,19762447,9609715,1,448,0,0,0.002
502914,41,12341401,5532719,0,580,0,0,0.004
502915,30,7151609,8069168,0,606,0,0,0.073
502916,43,12545954,13405500,0,633,0,0,-0.06
502917,25,11923391,10606956,1,312,1,1,0.999
502918,26,6944684,13185375,1,541,0,0,0.018
502919,42,19323049,9386637,0,744,0,0,0.0
502920,48,14539741,11845837,0,320,0,0,0.003
502921,39,16132312,6428359,0,682,0,0,0.007
502922,34,15547384,5841193,0,360,0,0,0.012
502923,27,3463522,4760629,1,835,0,0,0.008
502924,35,5134011,14031014,1,516,0,0,-0.026
502925,52,8133885,2807305,1,334,0,0,-0.004
502926,42,3842447,4553801,2,578,0,0,0.011
502927,41,6490146,11263033,0,495,0,0,-0.025
502928,39,16568148,11792455,0,354,0,0,-0.009
502929,33,15767378,10450192,0,401,0,0,-0.057
502930,42,7002719,13085299,0,427,0,0,0.003
502931,30,3300035,10946291,0,451,0,0,-0.021
502932,44,13220096,11388722,0,616,0,0,0.019
502933,28,8431399,3634444,0,307,0,0,-0.018
502934,28,7015151,4115556,0,544,0,0,0.046
502935,59,16826463,6637923,0,525,0,0,0.003
502936,39,9036348,4131028,0,315,0,0,0.02
502937,38,10186695,6100459,0,448,0,0,-0.01
502938,53,4211012,6695406,0,748,0,0,0.015
502939,57,19259248,7682689,0,626,0,0,0.018
502940,49,5963141,5483677,0,789,0,0,-0.033
502941,52,11202850,3568444,0,703,0,0,-0.038
502942,28,15218676,3183911,1,717,0,0,-0.051
502943,52,15921726,5887118,0,473,0,0,0.026
502944,32,17658107,2396375,0,415,0,0,-0.023
502945,42,16040060,11852201,0,455,0,0,0.012
502946,40,9656445,11416076,1,592,0,0,0.002
502947,46,10605644,10401175,0,452,0,0,-0.019
502948,37,18959858,8248562,0,716,0,0,-0.031
502949,54,14325852,7106368,0,460,0,0,0.01
502950,51,13141174,4480337,1,656,0,0,-0.01
502951,38,5618899,1025297,1,594,0,0,-0.031
502952,23,5434137,9480690,1,695,0,0,-0.018
502953,38,14485554,1827174,0,784,0,0,-0.052
502954,40,5532714,7185956,1,505,0,0,0.039
502955,41,6597864,14622253,0,660,0,0,0.017
502956,55,8888750,11290362,0,541,0,0,0.021
502957,50,19200875,1364810,0,501,0,0,0.012
502958,56,11268933,11317979,0,363,0,0,0.041
502959,24,15115646,13791732,0,711,0,0,-0.001
502960,35,7668048,11935135,1,784,0,0,-0.023
502961,27,19910199,13209313,0,721,0,0,-0.021
502962,52,9827304,2017855,1,406,0,0,0.025
502963,53,4654226,7349056,0,554,0,0,-0.04
502964,33,18307753,5064398,0,620,0,0,0.033
502965,37,13827944,2117079,0,302,0,0,-0.011
502966,58,14383183,12110311,0,539,0,0,0.028
502967,26,4740410,5658104,0,408,0,0,0.003
502968,24,9751106,12734085,0,797,0,0,-0.017
502969,35,12126770,13669889,0,808,0,0,0.044
502970,28,16424195,11965968,2,772,0,0,0.0
502971,54,14085892,13618694,0,656,0,0,-0.035
502972,50,13931381,2256471,0,462,0,0,-0.03
502973,43,16560662,12860530,0,784,0,0,0.006
502974,29,9025407,3745213,0,566,0,0,-0.028
502975,44,18729234,4066827,1,729,0,0,-0.008
502976,28,16342013,7272721,0,455,0,0,0.0
502977,26,18052551,2311415,0,446,0,0,-0.011
502978,45,9760210,7068039,0,419,0,0,0.055
502979,33,6896950,7396203,1,573,0,0,0.031
502980,54,17262992,3294204,1,819,0,0,-0.031
502981,45,14691788,3167104,0,560,0,0,0.012
502982,38,16051450,7113024,1,371,0,0,0.037
502983,29,3683192,13545147,0,585,0,0,-0.023
502984,53,10827370,14069545,0,563,0,0,-0.041
502985,26,18068895,12472130,0,463,0,0,0.023
502986,34,8396143,5313705,0,373,0,0,-0.008
502987,26,17988646,14743299,0,660,0,0,-0.018
502988,38,13087502,11331863,0,639,0,0,0.018
502989,59,5416984,10093323,0,337,0,0,-0.004
502990,46,10100535,11658893,0,509,0,0,0.013
502991,56,9335497,4658727,0,802,0,0,0.057
502992,56,9869573,12320791,0,594,0,0,0.045
502993,31,17683451,5223901,0,673,0,0,0.036
502994,38,11605532,7227558,1,759,0,0,0.045
502995,35,10147328,13288544,0,598,0,0,0.033
502996,50,11472021,13197488,0,668,0,0,0.026
502997,45,7992824,10880206,0,381,0,0,0.002
502998,36,14804270,8189822,0,390,0,0,-0.009
502999,32,8969110,11284590,0,371,0,0,0.023
503000,34,11847833,12014879,0,718,0,0,-0.042
503001,33,5399486,9898276,0,395,0,0,-0.013
503002,59,5488637,4712756,0,308,0,0,-0.008
503003,50,4279231,4513950,0,307,0,0,0.025
503004,56,3934731,3700992,0,428,0,0,-0.004
503005,36,9737422,8803698,0,324,0,0,0.029
503006,21,8382087,12498272,0,821,0,0,-0.001
503007,49,19179185,8997409,1,792,0,0,-0.058
503008,47,9329165,8540331,0,769,0,0,0.026
503009,33,13284673,4836874,1,730,0,0,-0.018
503010,37,7834047,9677351,0,483,0,0,-0.038
503011,48,4199617,4383155,1,596,0,0,0.022
503012,40,8806979,4104099,0,699,0,0,-0.06
503013,25,4939879,9195060,0,452,0,0,0.0
503014,44,6369478,5896225,0,841,0,0,0.005
503015,29,19574967,14263134,2,744,0,0,0.028
503016,53,7207019,4409564,0,348,0,0,-0.046
503017,54,14155585,3672972,0,773,0,0,0.013
503018,47,8298647,4827849,0,631,0,0,0.035
503019,57,11179082,2979528,0,597,0,0,-0.019
503020,53,6216634,6404972,1,362,0,0,-0.017
503021,58,10659430,6078786,1,650,0,0,0.023
503022,49,17306426,8551216,0,837,0,0,0.014
503023,58,10041052,10651793,1,721,0,0,-0.017
503024,55,13206015,2542522,0,455,0,0,0.008
503025,40,9658304,6590682,0,753,0,0,0.035
503026,39,14667827,4670431,0,812,0,0,-0.034
503027,25,14347373,9954119,1,646,0,0,-0.009
503028,45,13452705,14101559,0,819,0,0,0.054
503029,49,7731785,2609676,0,756,0,0,-0.017
503030,46,3776701,12930257,1,607,0,0,-0.008
503031,22,4721319,4231385,0,822,0,0,0.033
503032,35,19580479,3342991,0,815,0,0,-0.048
503033,26,13140576,10970925,1,807,0,0,-0.014
503034,21,6561439,1047576,0,683,0,0,0.019
503035,29,5410951,12664699,0,336,0,0,-0.03
503036,36,7099892,7167276,0,646,0,0,0.01
503037,34,5776630,13662138,0,700,0,0,-0.015
503038,30,11035245,7269699,0,564,0,0,-0.046
503039,39,3891491,12341600,0,817,0,0,-0.05
503040,28,4417711,10846749,0,556,0,0,-0.058
503041,32,18962455,14554206,0,313,0,0,0.009
503042,26,10884022,10039776,0,695,0,0,-0.001
503043,55,7798312,11239557,0,371,0,0,-0.03
503044,26,10291803,13812686,0,625,0,0,0.014
503045,26,5749615,2520078,1,767,0,0,0.002
503046,55,15554183,8701670,0,770,0,0,0.022
503047,31,12404277,13432542,0,546,0,0,0.015
503048,58,5243620,10449032,0,352,0,0,0.016
503049,47,4115134,2864571,0,348,0,0,0.039
503050,46,10014702,8032095,0,347,0,0,0.007
503051,48,14096558,11404844,0,728,0,0,0.003
503052,28,7385791,7465343,0,709,0,0,0.004
503053,45,18131440,10205413,0,822,0,0,0.036
503054,39,10108417,11080425,0,396,0,0,0.054
503055,36,9324780,3238932,0,696,0,0,-0.025
503056,46,3652138,10070242,0,823,0,0,-0.002
503057,35,10959616,1080206,0,570,0,0,0.068
503058,59,5386920,12446067,3,519,0,0,-0.012
503059,32,5718019,11596970,1,340,0,0,-0.067
503060,44,18311471,3528859,0,520,0,0,-0.039
503061,33,15326146,11127711,0,699,0,0,-0.02
503062,37,7787801,14223026,0,632,0,0,-0.039
503063,33,4764678,5654013,0,525,0,0,0.028
503064,37,10059008,8933641,0,730,0,0,0.032
503065,21,7267376,6287272,0,530,0,0,-0.025
503066,31,16781305,4293334,0,489,0,0,0.001
503067,40,7365604,7962560,1,457,0,0,-0.044
503068,51,16326113,3275919,0,826,0,0,0.023
503069,55,4614729,10041338,0,543,0,0,0.022
503070,59,18735291,12850452,0,317,0,0,-0.034
503071,26,11441148,7657043,0,613,0,0,0.032
503072,55,18264193,14489881,0,610,0,0,-0.015
503073,48,16556838,3232592,1,834,0,0,-0.013
503074,21,16253599,3813400,0,392,0,0,-0.024
503075,36,9399339,3562371,0,407,0,0,-0.015
503076,32,13980099,5076635,0,643,0,0,-0.039
503077,48,13949129,1813504,0,816,0,0,-0.05
503078,35,10440939,1159868,0,642,0,0,0.015
503079,28,8633421,14912141,0,589,0,0,0.034
503080,24,7500619,14333013,1,758,0,0,-0.019
503081,51,3305171,2449165,0,776,0,0,0.004
503082,50,12522657,5131598,0,596,0,0,-0.038
503083,55,6528695,8001486,0,563,0,0,-0.033
503084,26,10433580,3363763,1,429,0,0,0.007
503085,58,7285072,1010814,0,336,0,0,-0.028
503086,41,12570127,1234731,1,340,0,0,0.019
503087,50,7045398,7201761,0,755,0,0,-0.025
503088,36,9532004,7646364,0,335,0,0,0.048
503089,28,10662051,7039637,0,505,0,0,0.04
503090,47,6834837,3973199,0,375,0,0,0.055
503091,53,7500360,13476486,0,609,0,0,0.019
503092,32,17938247,10440562,0,632,0,0,-0.048
503093,43,19149526,7093830,1,563,0,0,0.012
503094,59,19364534,11136297,0,488,0,0,0.008
503095,21,10017560,2204181,0,421,0,0,-0.009
503096,27,15940148,8147783,0,751,0,0,-0.016
503097,56,9117056,13777430,0,690,0,0,-0.011
503098,45,18767531,7107224,1,728,0,0,-0.032
503099,41,6813960,7830203,0,301,0,0,-0.004
503100,57,3107997,9580012,0,654,0,0,-0.029
503101,32,8847362,5257671,1,379,0,0,-0.039
503102,52,6747690,2621366,1,587,0,0,-0.022
503103,58,8002932,6127671,0,543,0,0,-0.017
503104,36,6052594,4743550,0,311,0,0,-0.001
503105,21,17333599,4135191,0,312,0,0,0.018
503106,46,11092205,5118371,0,841,0,0,-0.065
503107,34,5034375,3324676,0,666,0,0,0.029
503108,26,18583063,9452388,0,513,0,0,0.066
503109,40,7056299,4141247,0,763,0,0,0.068
503110,23,13854738,13431831,0,600,0,0,-0.037
