order_id,customer_id,order_date,payment_value,decoy_flag,decoy_noise
103298,204,2024-01-07,272.96,C,238.8
103299,476,2024-01-25,105.68,A,114.13
103300,240,2024-04-07,302.69,D,318.95
103301,779,2024-02-20,21.5,C,40.46
103302,572,2024-02-13,65.96,C,18.72
103303,443,2024-01-21,331.96,B,387.54
103304,747,2024-06-10,445.4,B,459.31
103305,247,2024-01-31,300.96,C,267.99
103306,454,2024-01-06,75.43,C,73.63
103307,154,2024-02-27,350.47,B,317.84
103308,592,2024-01-08,80.47,C,108.48
103309,550,2024-01-26,353.2,A,408.26
103310,649,2024-02-12,60.82,A,-12.67
103311,466,2024-05-04,116.99,A,137.4
103312,225,2024-02-10,7.53,C,-38.92
103313,242,2024-03-13,65.29,C,74.37
103314,723,2024-10-23,271.09,C,298.55
103315,969,2024-01-09,583.73,C,496.82
103316,558,2024-01-20,369.08,B,361.62
103317,684,2024-01-31,293.09,B,313.12
103318,554,2024-02-02,38.56,B,17.0
103319,457,2024-02-01,118.6,D,144.94
103320,492,2024-05-22,498.27,D,536.16
103321,453,2024-03-16,173.36,D,197.56
103322,535,2024-02-26,53.07,A,91.57
103323,499,2024-01-23,118.1,A,170.77
103324,874,2024-04-14,16.58,A,-20.16
103325,802,2024-07-05,315.35,C,284.94
103326,742,2024-04-13,43.27,D,51.16
103327,918,2024-01-01,167.18,C,145.39
103328,709,2024-03-01,51.32,C,70.7
103329,193,2024-01-04,191.36,B,126.27
103330,154,2024-01-18,303.17,C,327.96
103331,466,2024-01-04,106.49,C,133.82
103332,567,2024-02-25,412.72,C,392.47
103333,986,2024-03-10,281.1,C,256.36
103334,767,2024-01-08,247.73,B,210.31
103335,15,2024-01-30,403.61,C,438.7
103336,450,2024-02-06,193.96,B,183.93
103337,693,2024-01-28,124.86,C,81.07
103338,79,2024-01-08,224.29,A,142.87
103339,11,2024-02-02,54.54,B,84.34
103340,570,2024-03-24,324.21,A,343.77
103341,980,2024-01-05,324.52,C,385.55
103342,239,2024-01-06,139.43,C,152.85
103343,810,2024-01-27,100.29,C,125.03
103344,849,2024-06-19,198.06,A,222.65
103345,197,2024-03-07,46.31,B,-3.64
103346,161,2024-03-09,122.52,C,63.53
103347,499,2024-01-27,389.31,C,375.59
103348,172,2024-02-24,66.38,A,55.65
103349,857,2024-01-01,425.84,D,471.69
103350,135,2024-03-01,232.75,D,249.6
103351,226,2024-05-26,255.14,C,142.42
103352,885,2024-02-26,101.66,C,54.92
103353,975,2024-05-04,76.31,A,89.09
103354,820,2024-03-18,133.92,C,127.35
103355,269,2024-01-08,511.55,A,458.34
103356,32,2024-05-19,96.88,C,85.39
103357,295,2024-01-05,12.82,C,-3.86
103358,590,2024-02-15,182.57,A,150.98
103359,319,2024-01-10,372.16,A,276.18
103360,532,2024-01-01,199.68,C,160.17
103361,528,2024-02-02,534.63,A,520.21
103362,158,2024-01-21,268.98,D,308.73
103363,105,2024-02-09,201.64,B,160.59
103364,915,2024-02-21,132.49,C,119.45
103365,726,2024-01-03,245.22,C,193.95
103366,357,2024-01-08,36.58,C,51.12
103367,586,2024-02-19,512.2,C,608.01
103368,584,2024-01-26,303.93,B,287.08
103369,733,2024-03-19,302.71,C,373.43
103370,334,2024-03-04,161.58,B,156.01
103371,715,2024-04-22,417.66,A,349.7
103372,926,2024-03-11,144.26,B,170.76
103373,737,2024-02-03,107.5,C,96.25
103374,362,2024-03-08,174.51,A,210.68
103375,930,2024-01-20,311.25,B,278.88
103376,935,2024-01-22,92.04,A,84.44
103377,49,2024-04-03,78.83,A,60.16
103378,613,2024-02-05,76.1,D,96.02
103379,376,2024-04-06,114.17,C,91.38
103380,490,2024-04-13,333.17,B,282.26
103381,741,2024-04-26,192.07,C,239.78
103382,133,2024-05-29,56.9,C,31.93
103383,873,2024-02-03,709.24,B,597.35
103384,299,2024-01-24,48.68,C,64.14
103385,559,2024-02-22,114.9,C,175.65
103386,699,2024-01-28,73.33,C,29.11
103387,197,2024-02-25,94.24,C,92.5
103388,767,2024-03-14,176.06,B,177.55
103389,913,2024-03-10,140.62,D,117.53
103390,19,2024-01-29,84.64,C,67.46
103391,942,2024-01-11,212.34,C,218.53
103392,373,2024-02-03,236.5,A,227.72
103393,824,2024-01-10,268.22,C,256.26
103394,154,2024-05-12,178.25,C,210.52
103395,194,2024-01-26,229.31,C,232.08
103396,398,2024-01-11,263.57,A,312.62
103397,436,2024-01-02,95.79,B,66.01
103398,604,2024-03-03,601.47,B,656.13
103399,388,2024-03-01,499.71,C,496.52
103400,643,2024-01-25,307.97,C,258.12
103401,335,2024-01-05,125.6,A,109.98
103402,406,2024-02-01,21.85,B,10.78
103403,368,2024-01-23,28.85,D,16.66
103404,490,2024-03-08,133.75,B,165.09
103405,562,2024-02-25,502.24,B,492.68
103406,448,2024-01-28,145.44,B,148.7
103407,979,2024-01-15,72.41,B,105.18
103408,738,2024-09-22,76.69,A,77.53
103409,778,2024-02-06,495.09,B,537.83
103410,509,2024-03-10,136.08,C,189.68
103411,696,2024-01-10,475.14,C,518.29
103412,866,2024-02-09,68.6,C,-5.11
103413,528,2024-01-02,80.34,B,92.03
103414,805,2024-02-12,111.85,C,84.74
103415,100,2024-07-18,241.09,B,304.41
103416,497,2024-01-30,284.65,C,282.12
103417,493,2024-01-03,89.45,B,126.32
103418,439,2024-01-02,99.51,D,60.19
103419,278,2024-01-30,40.83,C,68.85
103420,378,2024-01-11,39.35,C,13.92
103421,288,2024-01-02,73.92,C,73.75
103422,428,2024-03-25,444.52,B,496.65
103423,593,2024-02-06,72.94,C,105.05
103424,329,2024-01-21,178.9,D,192.36
103425,764,2024-05-18,123.96,C,135.47
103426,692,2024-01-08,67.97,D,93.74
103427,33,2024-07-06,258.94,B,300.94
103428,120,2024-01-23,102.15,C,111.28
103429,97,2024-05-11,319.21,C,313.91
103430,386,2024-02-25,326.05,B,307.2
103431,14,2024-04-15,105.83,B,74.69
103432,613,2024-09-05,289.71,D,304.56
103433,317,2024-01-21,288.74,C,242.77
103434,737,2024-07-13,130.7,C,115.3
103435,321,2024-01-30,117.12,C,137.72
103436,751,2024-01-30,212.85,C,155.11
103437,86,2024-01-25,571.77,A,547.53
103438,542,2024-02-16,369.78,C,413.92
103439,283,2024-01-11,175.62,B,154.29
103440,64,2024-02-18,21.8,C,16.23
103441,801,2024-02-16,161.86,C,180.18
103442,821,2024-03-27,21.42,D,0.35
103443,80,2024-04-17,34.07,C,18.32
103444,394,2024-02-04,83.1,B,123.64
103445,667,2024-01-22,179.16,B,190.45
103446,677,2024-01-19,92.33,A,99.8
103447,898,2024-01-13,394.87,C,433.01
103448,350,2024-01-04,162.82,D,190.56
103449,878,2024-01-26,95.88,C,98.6
103450,811,2024-01-19,273.6,C,253.11
103451,211,2024-07-22,86.59,D,49.17
103452,403,2024-02-18,182.52,C,192.06
103453,371,2024-01-26,9.96,B,-33.1
103454,99,2024-02-22,85.32,C,93.0
103455,267,2024-01-09,377.43,B,429.57
103456,52,2024-02-05,232.16,A,203.56
103457,638,2024-02-29,198.2,C,190.04
103458,122,2024-02-10,259.76,C,192.27
103459,32,2024-01-31,379.62,C,358.98
103460,336,2024-11-01,160.19,D,161.33
103461,977,2024-05-07,105.88,C,98.33
103462,797,2024-02-28,287.66,A,365.4
103463,468,2024-02-20,140.01,B,123.25
103464,292,2024-02-28,103.95,A,137.25
103465,431,2024-01-14,126.15,C,151.34
103466,600,2024-01-31,231.23,D,256.59
103467,171,2024-01-03,25.98,B,25.67
103468,368,2024-02-08,234.29,C,226.59
103469,308,2024-02-16,59.53,C,28.08
103470,821,2024-01-16,91.89,B,81.21
103471,68,2024-07-18,46.09,D,27.51
103472,133,2024-05-24,267.35,B,222.54
103473,83,2024-03-17,198.75,C,186.05
103474,176,2024-02-15,59.72,C,85.64
103475,883,2024-05-02,298.27,C,311.25
103476,920,2024-01-09,34.62,C,17.2
103477,892,2024-04-03,119.96,C,119.63
103478,894,2024-01-08,43.28,C,47.18
103479,112,2024-04-04,142.9,C,156.39
103480,769,2024-01-20,104.04,A,156.51
103481,355,2024-05-05,53.77,B,24.86
103482,770,2024-06-21,164.5,C,206.31
103483,906,2024-01-10,63.96,A,73.95
103484,191,2024-02-07,14.3,C,8.17
103485,571,2024-08-25,33.26,A,-2.67
103486,262,2024-02-09,118.28,B,124.81
103487,616,2024-04-29,132.28,C,162.79
103488,742,2024-02-23,79.53,C,76.6
103489,724,2024-01-29,428.62,C,421.55
103490,339,2024-01-21,209.81,C,181.19
103491,688,2024-01-14,222.02,B,237.33
103492,420,2024-03-27,72.39,C,96.33
103493,48,2024-01-30,64.32,B,74.71
103494,925,2024-02-12,188.7,A,227.26
103495,120,2024-02-10,130.54,A,102.98
103496,937,2024-02-21,202.01,B,140.98
103497,856,2024-04-30,129.16,A,156.37
103498,384,2024-08-24,275.4,B,183.86
103499,329,2024-02-01,165.73,B,224.72
103500,544,2024-04-15,143.04,B,195.3
103501,872,2024-03-27,235.31,C,232.33
103502,765,2024-02-21,468.64,C,442.15
103503,773,2024-07-06,263.78,D,218.36
103504,85,2024-01-14,50.02,D,48.66
103505,17,2024-01-07,139.71,D,102.61
103506,536,2024-04-25,143.45,C,135.81
103507,384,2024-02-04,206.01,A,222.14
103508,859,2024-04-22,117.65,C,144.97
103509,624,2024-05-14,161.93,C,135.51
103510,82,2024-01-04,172.09,C,156.87
103511,854,2024-05-08,198.0,C,192.33
103512,518,2024-02-05,49.72,C,46.59
103513,796,2024-02-12,56.83,C,24.19
103514,106,2024-02-29,565.57,B,613.54
103515,660,2024-06-05,19.19,B,69.67
103516,889,2024-01-02,170.63,C,113.85
103517,720,2024-02-08,263.69,C,259.56
103518,147,2024-03-10,67.45,C,53.79
103519,8,2024-03-17,368.65,C,373.46
103520,274,2024-03-11,166.78,D,187.14
103521,805,2024-01-09,478.65,D,488.23
103522,701,2024-01-22,73.39,C,90.05
103523,685,2024-01-27,140.97,C,147.2
103524,511,2024-04-07,108.65,C,132.12
103525,735,2024-01-20,96.36,B,59.19
103526,38,2024-01-15,101.29,B,112.91
103527,514,2024-07-08,124.75,C,112.33
103528,951,2024-01-01,117.18,D,82.67
103529,224,2025-01-02,285.51,C,258.22
103530,911,2024-03-08,269.32,A,237.34
103531,571,2024-04-15,36.73,B,-2.47
103532,587,2024-01-21,101.18,B,107.04
103533,133,2024-01-01,213.68,B,231.58
103534,362,2024-03-21,199.46,A,228.41
103535,221,2024-04-17,135.12,B,126.41
103536,724,2024-03-21,161.42,C,130.6
103537,660,2024-01-10,119.77,B,43.43
103538,82,2024-03-25,303.35,D,288.9
103539,396,2024-03-28,280.76,C,305.41
103540,185,2024-03-05,127.83,A,74.3
103541,881,2024-03-28,155.4,C,126.46
103542,849,2024-04-22,128.21,D,136.68
103543,580,2024-02-27,145.38,D,130.95
103544,787,2024-01-06,335.71,C,344.93
103545,249,2024-02-10,117.18,D,90.59
103546,765,2024-01-05,97.09,C,107.41
103547,599,2024-02-01,154.57,B,172.07
103548,283,2024-02-01,127.16,C,113.49
103549,628,2024-01-05,85.2,C,55.44
103550,437,2024-01-26,255.08,C,267.9
103551,682,2024-01-08,275.23,C,326.33
103552,252,2024-04-09,178.05,B,210.4
103553,372,2024-06-26,93.02,B,85.39
103554,301,2024-01-05,304.58,C,296.16
103555,334,2024-07-05,54.32,B,110.31
103556,324,2024-02-14,136.54,B,126.67
103557,708,2024-01-22,553.63,B,449.53
103558,920,2024-01-05,181.18,B,171.17
103559,855,2024-02-11,122.88,C,156.79
103560,36,2024-04-04,222.06,B,192.74
103561,459,2024-03-14,221.86,C,212.24
103562,993,2024-01-04,360.69,B,401.42
103563,230,2024-01-05,80.1,D,131.43
103564,645,2024-01-31,227.66,A,214.91
103565,283,2024-01-21,154.43,B,140.98
103566,165,2024-01-16,169.22,C,143.85
103567,539,2024-01-20,150.07,C,139.8
103568,607,2024-04-07,148.11,C,178.84
103569,332,2024-06-07,37.42,C,48.45
103570,175,2024-02-01,112.7,A,107.9
103571,960,2024-05-21,151.06,C,186.9
103572,902,2024-01-24,207.27,B,184.44
103573,76,2024-02-08,170.15,B,113.05
103574,440,2024-01-16,165.2,C,143.82
103575,128,2024-03-02,241.68,A,280.22
103576,512,2024-08-19,405.81,A,463.87
103577,758,2024-02-25,135.9,C,133.57
103578,398,2024-01-27,79.07,B,70.38
103579,278,2024-03-03,302.19,C,227.7
103580,695,2024-01-08,225.93,A,217.48
103581,331,2024-05-11,127.83,D,150.29
103582,360,2024-02-11,308.16,C,298.56
103583,564,2024-02-05,76.79,C,62.67
103584,871,2024-02-22,136.75,C,102.5
103585,440,2024-02-28,124.37,C,95.93
103586,102,2024-01-05,318.61,B,303.47
103587,377,2024-03-09,196.89,C,206.65
103588,256,2024-01-17,57.86,C,49.26
103589,589,2024-03-16,671.92,C,546.89
103590,774,2024-04-13,235.13,C,182.47
103591,404,2024-04-07,91.93,B,74.4
103592,822,2024-02-18,385.59,A,419.13
103593,2,2024-02-14,159.57,B,99.34
103594,715,2024-01-10,142.98,C,107.94
103595,840,2024-03-30,149.86,A,185.96
103596,670,2024-01-19,158.3,C,170.25
103597,859,2024-02-11,154.5,C,201.03
103598,128,2024-01-21,144.29,C,182.02
103599,950,2024-01-09,104.88,B,58.97
103600,132,2024-02-29,86.25,B,96.34
103601,455,2024-01-04,179.7,B,168.61
103602,943,2024-03-23,87.66,D,129.05
103603,344,2024-01-23,201.8,B,181.93
103604,352,2024-01-01,373.11,D,433.17
103605,403,2024-02-12,157.83,A,179.54
103606,42,2024-01-03,185.71,D,180.19
103607,355,2024-01-20,319.26,B,247.62
103608,682,2024-03-14,134.83,B,142.88
103609,819,2024-01-04,100.0,A,50.84
103610,259,2024-04-19,9.87,B,-2.6
103611,210,2024-01-01,173.9,C,143.92
103612,37,2024-01-18,100.97,C,128.8
103613,22,2024-03-22,127.52,B,104.43
103614,161,2024-01-23,18.01,B,26.72
103615,742,2024-01-07,127.24,D,171.58
103616,359,2024-01-27,60.18,B,77.56
103617,354,2024-01-19,49.96,B,29.91
103618,433,2024-04-20,67.74,C,96.22
103619,855,2024-01-23,60.65,C,62.05
103620,438,2024-04-03,284.19,B,284.41
103621,830,2024-05-13,331.07,B,379.92
103622,547,2024-02-04,176.15,D,191.39
103623,285,2024-05-24,471.52,C,339.35
103624,834,2024-01-29,122.07,C,127.56
103625,893,2024-07-18,76.2,A,79.01
103626,306,2024-01-06,151.35,C,138.64
103627,14,2024-03-10,69.0,C,28.56
103628,48,2024-02-10,163.5,C,127.94
103629,300,2024-01-30,246.16,C,268.84
103630,242,2024-03-01,67.85,D,78.01
103631,584,2024-03-14,411.11,B,459.13
103632,897,2024-01-01,575.71,B,669.74
103633,412,2024-01-11,508.48,C,495.33
103634,771,2024-03-15,25.66,C,-21.68
103635,504,2024-03-06,105.42,D,135.95
103636,886,2024-07-21,192.95,C,196.62
103637,711,2024-03-26,43.79,A,8.45
103638,98,2024-06-29,48.22,B,59.92
103639,816,2024-03-13,23.35,B,26.96
103640,126,2024-01-22,162.55,C,180.32
103641,160,2024-01-07,202.53,C,176.92
103642,265,2024-04-01,320.75,C,346.15
103643,247,2024-03-02,225.73,C,146.89
103644,995,2024-01-03,252.55,A,348.8
103645,185,2024-01-27,30.96,A,0.96
103646,467,2024-07-07,187.69,A,152.28
103647,302,2024-02-11,147.99,C,95.14
103648,570,2024-02-04,90.97,A,103.82
103649,696,2024-02-06,116.81,C,106.56
103650,783,2024-01-15,203.43,C,268.11
103651,631,2024-01-28,263.21,A,245.15
103652,735,2024-01-28,528.48,D,403.02
103653,445,2024-01-04,211.95,C,266.64
103654,656,2024-03-28,282.38,C,277.92
103655,883,2024-02-02,275.64,C,281.85
103656,239,2024-04-13,333.68,C,246.43
103657,558,2024-04-23,59.75,C,75.94
103658,229,2024-01-15,165.97,C,157.68
103659,327,2024-03-05,71.45,D,51.95
103660,291,2024-02-08,75.73,A,99.8
103661,989,2024-05-07,216.55,B,241.66
103662,66,2024-01-15,219.07,C,208.07
103663,313,2024-03-08,210.37,B,153.38
103664,880,2024-02-26,99.06,D,63.67
103665,290,2024-01-21,169.67,C,190.2
103666,227,2024-01-09,127.04,C,107.03
103667,799,2024-03-04,210.07,D,212.22
103668,524,2024-03-21,326.98,A,270.11
103669,961,2024-01-23,68.08,B,62.54
103670,175,2024-03-03,156.3,D,139.87
103671,221,2024-01-31,282.23,C,229.17
103672,65,2024-03-15,34.23,D,37.38
103673,641,2024-01-14,300.37,D,244.52
103674,847,2024-05-12,16.87,B,-7.36
103675,762,2024-01-21,59.53,C,98.45
103676,707,2024-01-28,150.6,C,183.01
103677,270,2024-01-04,124.14,B,154.34
103678,182,2024-01-08,112.64,C,82.62
103679,906,2024-02-13,499.23,B,461.58
103680,835,2024-01-19,52.57,C,88.63
103681,340,2024-04-18,222.64,A,192.75
103682,896,2024-01-01,511.98,C,549.46
103683,306,2024-01-29,288.0,D,336.46
103684,887,2024-01-25,204.66,C,179.21
103685,896,2024-01-02,186.86,C,130.82
103686,612,2024-01-08,111.58,A,88.79
103687,859,2024-02-02,105.01,C,67.52
103688,753,2024-02-10,43.15,C,58.86
103689,116,2024-02-01,313.91,A,247.73
103690,676,2024-02-15,47.63,A,2.1
103691,751,2024-02-24,148.05,A,134.69
103692,11,2024-01-01,121.29,B,132.06
103693,899,2024-02-07,180.29,C,192.4
103694,984,2024-07-17,244.63,C,263.66
103695,167,2024-02-13,108.77,C,110.71
103696,10,2024-03-08,59.24,A,97.56
103697,986,2024-01-23,87.66,A,84.58
103698,563,2024-03-30,70.27,C,109.23
103699,800,2024-03-29,520.93,C,528.67
103700,948,2024-02-14,374.45,C,315.8
103701,328,2024-08-11,41.82,C,16.64
103702,47,2024-01-09,122.54,B,103.43
103703,525,2024-01-02,67.54,C,51.39
103704,378,2024-03-29,89.33,C,97.73
103705,835,2024-04-08,99.82,D,105.56
103706,821,2024-01-08,74.51,C,65.69
103707,821,2024-01-19,294.73,C,269.48
103708,399,2024-01-02,200.05,C,131.08
103709,437,2024-01-21,188.69,C,209.26
103710,981,2024-03-30,402.51,C,405.13
103711,121,2024-02-13,280.75,A,301.74
103712,810,2024-01-26,158.9,B,113.56
103713,797,2024-01-28,191.7,C,262.35
103714,757,2024-01-01,313.15,B,262.47
103715,47,2024-01-22,299.25,C,365.61
103716,731,2024-03-03,13.02,C,9.81
103717,798,2024-08-07,216.51,B,203.63
103718,635,2024-04-22,169.18,C,167.11
103719,526,2024-01-02,253.78,D,180.97
103720,489,2024-05-17,25.35,B,64.07
103721,765,2024-04-01,332.17,C,336.88
103722,505,2024-03-31,264.31,C,242.13
103723,79,2024-02-06,116.98,C,150.68
103724,750,2024-01-31,471.93,C,477.4
103725,367,2024-01-22,58.53,B,64.71
103726,315,2024-01-05,183.18,B,223.82
103727,110,2024-01-16,98.44,B,136.5
103728,874,2024-01-17,81.37,C,70.81
103729,576,2024-02-09,146.91,B,136.23
103730,556,2024-03-23,28.04,C,-4.34
103731,782,2024-02-08,264.41,A,287.73
103732,409,2024-01-04,717.48,B,841.11
103733,91,2024-07-08,56.48,C,99.09
103734,239,2024-06-20,398.23,A,505.99
103735,300,2024-04-02,319.33,C,394.57
103736,317,2024-10-11,36.91,A,43.85
103737,770,2024-02-17,53.0,A,79.63
103738,243,2024-07-16,180.65,B,182.39
103739,977,2024-01-05,253.37,C,254.52
103740,79,2024-01-28,338.02,D,240.79
103741,475,2024-01-16,151.01,C,122.39
103742,330,2024-01-14,164.37,C,199.03
103743,510,2024-01-10,42.05,B,32.24
103744,939,2024-02-28,400.54,B,418.09
103745,750,2024-04-01,323.89,B,371.92
103746,777,2024-02-21,227.61,B,219.54
103747,701,2024-01-10,155.49,A,156.53
103748,707,2024-04-09,397.59,B,468.5
103749,920,2024-03-01,55.56,A,86.31
103750,961,2024-01-30,191.25,A,203.61
103751,166,2024-03-08,530.55,B,562.04
103752,710,2024-01-19,54.63,B,31.64
103753,901,2024-01-26,616.74,D,604.44
103754,68,2024-05-29,308.12,D,313.39
103755,707,2024-01-21,260.21,C,272.29
103756,237,2024-02-08,390.81,D,429.96
103757,670,2024-05-12,341.96,C,360.55
103758,228,2024-03-14,36.61,C,50.57
103759,471,2024-01-04,35.23,A,31.7
103760,62,2024-01-10,101.86,A,96.8
103761,135,2024-01-01,205.12,A,229.04
103762,947,2024-02-29,356.08,B,327.0
103763,160,2024-02-05,131.52,A,125.35
103764,619,2024-01-09,82.01,B,124.5
103765,842,2024-07-09,295.18,C,326.36
103766,755,2024-02-15,127.32,C,139.13
103767,755,2024-01-17,214.52,B,233.6
103768,101,2024-02-11,162.47,C,92.99
103769,225,2024-03-09,86.19,B,84.07
103770,282,2024-01-05,89.83,B,51.47
103771,555,2024-01-20,54.71,C,93.36
103772,365,2024-04-08,366.98,D,262.17
103773,318,2024-02-06,115.0,C,105.27
103774,415,2024-02-17,83.38,C,75.37
103775,478,2024-02-04,25.1,B,42.17
103776,23,2024-01-03,19.65,A,33.7
103777,576,2024-01-11,58.31,C,80.62
103778,989,2024-02-05,212.2,B,253.45
103779,840,2024-01-15,167.56,C,201.22
103780,183,2024-01-04,124.7,C,66.77
103781,656,2024-04-21,58.7,C,46.44
103782,632,2024-08-26,22.36,C,29.18
103783,777,2024-04-04,84.37,C,135.95
103784,772,2024-04-25,126.24,C,89.01
103785,979,2024-01-17,268.76,B,264.89
103786,551,2024-07-13,37.95,A,48.47
103787,300,2024-01-14,118.04,B,122.61
103788,297,2024-06-30,56.26,C,35.41
103789,269,2024-11-11,99.14,C,107.7
103790,588,2024-03-15,594.41,C,506.28
103791,969,2024-08-26,69.86,C,66.58
103792,908,2024-02-20,58.15,C,69.71
103793,280,2024-01-19,852.39,C,810.35
103794,48,2024-02-04,245.63,A,286.8
103795,205,2024-02-24,232.89,D,206.92
103796,611,2024-01-05,73.01,C,47.75
103797,800,2024-02-28,586.73,D,584.11
103798,422,2024-08-26,40.73,C,75.94
103799,974,2024-01-13,339.51,B,286.16
103800,962,2024-04-04,372.0,A,347.14
103801,950,2024-05-23,429.33,A,424.51
103802,789,2024-06-21,463.52,C,389.79
103803,671,2024-07-12,130.8,B,165.75
103804,320,2024-02-14,201.26,C,242.84
103805,948,2024-08-15,167.77,C,156.29
103806,675,2024-03-25,63.31,A,74.27
103807,144,2024-01-11,124.09,A,129.42
103808,680,2024-02-08,372.53,A,356.94
103809,90,2024-03-17,43.57,A,20.88
103810,550,2024-01-18,289.28,C,207.35
103811,953,2024-03-02,299.02,B,330.77
103812,771,2024-03-06,173.52,A,188.75
103813,165,2024-01-11,310.79,C,286.17
103814,612,2024-02-19,65.14,D,73.21
103815,998,2024-03-29,55.13,A,58.52
103816,770,2024-02-11,113.59,D,76.35
103817,982,2024-01-01,206.69,D,181.08
103818,259,2024-01-01,557.97,C,523.25
103819,616,2024-01-27,172.94,B,206.92
103820,687,2024-06-05,114.71,A,90.93
103821,618,2024-01-16,362.94,C,427.64
103822,111,2024-03-01,46.82,C,54.43
103823,858,2024-01-16,37.92,C,47.47
103824,539,2024-01-24,565.17,C,541.56
103825,959,2024-04-23,82.49,C,58.57
103826,550,2024-03-19,436.05,B,358.28
103827,684,2024-01-07,400.47,C,325.57
103828,8,2024-02-03,320.7,B,270.99
103829,23,2024-01-02,361.88,B,293.81
103830,646,2024-02-09,352.97,B,386.45
103831,409,2024-03-06,15.01,C,-8.94
103832,571,2024-01-08,211.87,C,237.16
103833,441,2024-01-21,179.05,B,184.26
103834,58,2024-01-31,102.1,A,111.84
103835,768,2024-05-31,126.82,B,126.55
103836,912,2024-10-26,150.24,C,162.38
103837,794,2024-01-03,129.49,C,142.34
103838,335,2024-03-26,392.46,B,421.56
103839,687,2024-01-28,130.37,B,141.48
103840,96,2024-01-30,831.06,D,704.92
103841,424,2024-03-25,92.17,B,39.62
103842,147,2024-05-30,115.35,B,127.0
103843,462,2024-06-29,140.68,C,165.95
103844,629,2024-02-21,81.36,C,74.15
103845,752,2024-01-27,140.06,B,140.82
103846,428,2024-04-02,99.64,C,141.24
103847,355,2024-01-18,290.51,A,364.41
103848,666,2024-02-19,112.13,B,137.69
103849,308,2024-01-27,71.98,C,48.12
103850,421,2024-03-05,123.09,C,137.23
103851,845,2024-01-17,159.16,C,140.77
103852,303,2024-01-13,134.09,B,142.87
103853,712,2024-05-30,852.79,C,737.11
103854,526,2024-01-07,238.49,D,241.47
103855,154,2024-02-12,52.51,C,65.35
103856,47,2024-01-15,266.43,B,253.69
103857,760,2024-01-03,206.8,B,220.64
103858,606,2024-01-03,244.91,C,256.6
103859,499,2024-01-12,265.11,C,289.38
103860,744,2024-04-30,422.99,C,404.47
103861,106,2024-01-20,148.53,B,134.35
103862,909,2024-06-29,160.41,B,126.68
103863,740,2024-02-22,90.32,C,95.38
103864,907,2024-02-04,196.31,C,236.02
103865,770,2024-02-22,82.48,B,83.83
103866,158,2024-02-13,66.46,C,85.67
103867,371,2024-03-26,529.97,C,493.94
103868,792,2024-01-20,157.55,C,179.26
103869,245,2024-01-27,241.26,C,302.2
103870,594,2024-05-14,102.09,C,106.81
103871,535,2024-06-24,603.99,C,705.78
103872,117,2024-05-13,138.78,B,165.55
103873,70,2024-02-02,464.93,C,430.32
103874,878,2024-03-31,240.97,C,199.35
103875,75,2024-02-08,176.59,D,134.52
